"Species","Sex","Pop","Ages","lx","px","qx","Lx","Tx","ex"
"Loxodonta africana","Male","Samburu",26,0.309329569134596,0.860924838331832,0.139075161668168,0.285476078062295,2.37186549535217,7.66776193426281
"Loxodonta africana","Male","Samburu",27,0.266309509298457,0.906382978723404,0.0936170212765955,0.253707969964845,2.08638941728988,7.83445331256132
"Loxodonta africana","Male","Samburu",28,0.241378406300304,0.887430961510589,0.112569038489411,0.228539761461145,1.83268144732503,7.59256586127657
"Loxodonta africana","Male","Samburu",29,0.214206671190972,0.904898836352808,0.0951011636471923,0.207099349680914,1.60414168586389,7.48875689512836
"Loxodonta africana","Male","Samburu",30,0.193835367499719,0.918161186191926,0.0818388138080737,0.186889527310226,1.39704233618298,7.20736547825823
"Loxodonta africana","Male","Samburu",31,0.17797211094949,0.879067499351788,0.120932500648212,0.168479506101977,1.21015280887275,6.79967665954245
"Loxodonta africana","Male","Samburu",32,0.156449498526727,0.884158003014945,0.115841996985055,0.147535040164889,1.04167330277077,6.65820800053772
"Loxodonta africana","Male","Samburu",33,0.138326076190081,0.868926955497489,0.131073044502511,0.127526906563128,0.894138262605882,6.46398920025174
"Loxodonta africana","Male","Samburu",34,0.120195256249761,0.924528301886793,0.0754716981132074,0.115421463525124,0.766611356042755,6.37805001596542
"Loxodonta africana","Male","Samburu",35,0.111123916155439,0.785807126820952,0.214192873179048,0.101240439408977,0.651189892517631,5.86003369073811
"Loxodonta africana","Male","Samburu",36,0.0873219652751981,0.753246753246753,0.246753246753247,0.0753577219809994,0.549949453108654,6.29795093795095
"Loxodonta africana","Male","Samburu",37,0.0657749868306687,0.810344827586207,0.189655172413793,0.0595377035967257,0.474591731127654,7.21538314176245
"Loxodonta africana","Male","Samburu",38,0.0533004203627832,1,0,0.0533004203627832,0.415054027530928,7.78706855791963
"Loxodonta africana","Male","Samburu",39,0.0533004203627832,1,0,0.0533004203627832,0.361753607168145,6.78706855791963
"Loxodonta africana","Male","Samburu",40,0.0533004203627832,0.914893617021277,0.0851063829787233,0.0512477871530673,0.308453186805362,5.78706855791963
"Loxodonta africana","Male","Samburu",41,0.0487642143744613,0.837209302325581,0.162790697674419,0.0436496421226282,0.257205399652295,5.27447028423774
"Loxodonta africana","Male","Samburu",42,0.0408258538948978,0.916666666666667,0.0833333333333334,0.0399866557870582,0.213555757529666,5.23089506172841
"Loxodonta africana","Male","Samburu",43,0.0374236994036563,0.848484848484848,0.151515151515152,0.0343504198465681,0.173569101742608,4.63794612794614
"Loxodonta africana","Male","Samburu",44,0.0317534419182538,0.714285714285714,0.285714285714286,0.02775024013356,0.13921868189604,4.3843650793651
"Loxodonta africana","Male","Samburu",45,0.0226810299416099,1,0,0.0226810299416099,0.11146844176248,4.91461111111112
"Loxodonta africana","Male","Samburu",46,0.0226810299416099,1,0,0.0226810299416099,0.0887874118208702,3.91461111111112
"Loxodonta africana","Male","Samburu",47,0.0226810299416099,1,0,0.0226810299416099,0.0661063818792603,2.91461111111113
"Loxodonta africana","Male","Samburu",48,0.0226810299416099,0.75,0.25,0.0187118497018282,0.0434253519376504,1.91461111111113
"Loxodonta africana","Male","Samburu",49,0.0170107724562074,0.466666666666667,0.533333333333333,0.0121822331930825,0.0247135022358222,1.45281481481483
"Loxodonta africana","Male","Samburu",50,0.00793836047956346,0.428571428571429,0.571428571428571,0.0057269600602567,0.0125312690427397,1.57857142857145
"Loxodonta africana","Male","Samburu",51,0.00340215449124148,1,0,0.00340215449124148,0.00680430898248297,2
"Loxodonta africana","Male","Samburu",52,0.00340215449124148,0,1,0.00340215449124148,0.00340215449124148,1
"Elephas maximus","Female","ZIMS_1960-1990",0,1,0.836693054962451,0.163306945037549,0.933045034392107,29.8517615489313,29.8517615489313
"Elephas maximus","Female","ZIMS_1960-1990",1,0.836693054962451,0.969703714383233,0.0302962856167668,0.824075845030338,28.9187165145392,34.563112891904
"Elephas maximus","Female","ZIMS_1960-1990",2,0.811344363195744,0.946445922148636,0.0535540778513642,0.79397092849604,28.0946406695089,34.6272704217097
"Elephas maximus","Female","ZIMS_1960-1990",3,0.767893564004893,0.972435177798294,0.0275648222017056,0.754717948048132,27.3006697410128,35.5526742516608
"Elephas maximus","Female","ZIMS_1960-1990",4,0.746726714443264,0.98329788346874,0.0167021165312597,0.740304594079292,26.5459517929647,35.5497550569843
"Elephas maximus","Female","ZIMS_1960-1990",5,0.734254797841628,0.980142664353191,0.0198573356468094,0.729786391901585,25.8056471988854,35.1453572720834
"Elephas maximus","Female","ZIMS_1960-1990",6,0.719674453870607,0.984593846390533,0.0154061536094672,0.714296519766178,25.0758608069838,34.843338779248
"Elephas maximus","Female","ZIMS_1960-1990",7,0.708587038685467,0.989104083794993,0.0108959162050072,0.702187662861968,24.3615642872176,34.3804825055958
"Elephas maximus","Female","ZIMS_1960-1990",8,0.700866333687996,0.996323529411765,0.00367647058823528,0.700866333687996,23.6593766243557,33.7573307307526
"Elephas maximus","Female","ZIMS_1960-1990",9,0.698289619225908,0.985763513384673,0.0142364866153273,0.694940765069306,22.9585102906677,32.8782064899066
"Elephas maximus","Female","ZIMS_1960-1990",10,0.688348428408176,0.996515679442509,0.00348432055749115,0.688348428408176,22.2635695255984,32.3434595137864
"Elephas maximus","Female","ZIMS_1960-1990",11,0.685950001828357,0.982923706469334,0.0170762935306658,0.679991364445416,21.5752210971902,31.4530520295689
"Elephas maximus","Female","ZIMS_1960-1990",12,0.674236518249775,0.993079584775087,0.00692041522491338,0.671421081524439,20.8952297327448,30.9909492695322
"Elephas maximus","Female","ZIMS_1960-1990",13,0.669570521583687,0.996527777777778,0.00347222222222221,0.669570521583687,20.2238086512203,30.2041502714104
"Elephas maximus","Female","ZIMS_1960-1990",14,0.667245623939299,0.989864864864865,0.0101351351351351,0.663784064098503,19.5542381296367,29.3059068925652
"Elephas maximus","Female","ZIMS_1960-1990",15,0.660482999372347,0.97996704416142,0.0200329558385796,0.657261321170423,18.8904540655381,28.6009694170624
"Elephas maximus","Female","ZIMS_1960-1990",16,0.647251572613788,0.993418051482568,0.00658194851743232,0.645268875806857,18.2331927443677,28.1701791325695
"Elephas maximus","Female","ZIMS_1960-1990",17,0.642991396085017,0.990466015466016,0.00953398453398446,0.63924084375425,17.5879238685609,27.353280270387
"Elephas maximus","Female","ZIMS_1960-1990",18,0.636861126059257,0.984393247741122,0.0156067522588775,0.632978732816053,16.9486830248066,26.6128396463464
"Elephas maximus","Female","ZIMS_1960-1990",19,0.62692179224154,0.980601444788442,0.0193985552115582,0.619910843530606,16.3157042919906,26.0251031211632
"Elephas maximus","Female","ZIMS_1960-1990",20,0.614760415241414,0.993333333333333,0.00666666666666671,0.61403609427417,15.69579344846,25.5315616609705
"Elephas maximus","Female","ZIMS_1960-1990",21,0.610662012473138,0.996610169491526,0.00338983050847441,0.610662012473138,15.0817573541858,24.6973891385609
"Elephas maximus","Female","ZIMS_1960-1990",22,0.60859197175289,0.989887079442156,0.0101129205578439,0.604892034701094,14.4710953417127,23.7779925029777
"Elephas maximus","Female","ZIMS_1960-1990",23,0.602437329490411,0.993026601321532,0.00697339867846802,0.599916376202196,13.8662033070116,23.0168394756359
"Elephas maximus","Female","ZIMS_1960-1990",24,0.598236293813083,0.985440058795673,0.0145599412043269,0.596029771686383,13.2662869308094,22.1756638104514
"Elephas maximus","Female","ZIMS_1960-1990",25,0.58952600854887,0.992534183373878,0.00746581662612189,0.586778569566123,12.670257159123,21.4922785006739
"Elephas maximus","Female","ZIMS_1960-1990",26,0.585124715472715,0.988338461538462,0.0116615384615384,0.583733720181246,12.0834785895569,20.6511163689176
"Elephas maximus","Female","ZIMS_1960-1990",27,0.578301261098433,0.983045989144564,0.0169540108554357,0.570813329000823,11.4997448693756,19.8853878470416
"Elephas maximus","Female","ZIMS_1960-1990",28,0.568496735240058,0.98227972383897,0.0177202761610302,0.565861377843863,10.9289315403748,19.2242643851945
"Elephas maximus","Female","ZIMS_1960-1990",29,0.55842281609496,0.963174351271353,0.0368256487286471,0.545974063188954,10.3630701625309,18.5577484727427
"Elephas maximus","Female","ZIMS_1960-1990",30,0.537858533627385,0.980948891738414,0.0190511082615863,0.532116579775573,9.81709609934197,18.252189907882
"Elephas maximus","Female","ZIMS_1960-1990",31,0.527611732473832,0.979963522668056,0.0200364773319439,0.522112046592223,9.2849795195664,17.5981293593143
"Elephas maximus","Female","ZIMS_1960-1990",32,0.517040251956052,0.994475138121547,0.00552486187845302,0.517040251956052,8.76286747297418,16.9481339988961
"Elephas maximus","Female","ZIMS_1960-1990",33,0.514183675978395,0.971192798939669,0.0288072010603307,0.507336473359233,8.24582722101812,16.0367347433344
"Elephas maximus","Female","ZIMS_1960-1990",34,0.499371483442545,0.975016002440746,0.0249839975592538,0.493760412828359,7.73849074765889,15.4964610600342
"Elephas maximus","Female","ZIMS_1960-1990",35,0.486895187519055,0.985814165568953,0.0141858344310466,0.484927437793235,7.24473033483053,14.8794453519773
"Elephas maximus","Female","ZIMS_1960-1990",36,0.479988173003637,0.977265687307736,0.0227343126922639,0.474511993946577,6.7598028970373,14.0832697079519
"Elephas maximus","Female","ZIMS_1960-1990",37,0.469075971789984,0.966565296267408,0.0334347037325925,0.460564534797911,6.28529090309072,13.3993026313119
"Elephas maximus","Female","ZIMS_1960-1990",38,0.453392555645108,0.982142857142857,0.0178571428571428,0.452927528712633,5.82472636829281,12.8469828094224
"Elephas maximus","Female","ZIMS_1960-1990",39,0.445296260008588,0.989583333333333,0.0104166666666667,0.445296260008588,5.37179883958017,12.0634268059574
"Elephas maximus","Female","ZIMS_1960-1990",40,0.440657757300165,0.95800792303339,0.04199207696661,0.432075289931578,4.92650257957159,11.1798839302306
"Elephas maximus","Female","ZIMS_1960-1990",41,0.422153622839683,0.942388561816653,0.0576114381833474,0.413823605608431,4.49442728964001,10.6464259607854
"Elephas maximus","Female","ZIMS_1960-1990",42,0.397832745493578,0.961038961038961,0.038961038961039,0.392005405104087,4.08060368403158,10.2570834860989
"Elephas maximus","Female","ZIMS_1960-1990",43,0.382332768396426,0.986842105263158,0.0131578947368421,0.382332768396426,3.68859827892749,9.64761219499483
"Elephas maximus","Female","ZIMS_1960-1990",44,0.37730207407542,0.972367149758454,0.0276328502415458,0.371356055749637,3.30626551053106,8.76291369092809
"Elephas maximus","Female","ZIMS_1960-1990",45,0.36687614236667,0.928358257903713,0.0716417420962874,0.356349405479639,2.93490945478143,7.99972828935868
"Elephas maximus","Female","ZIMS_1960-1990",46,0.340592496393956,0.937239583333333,0.0627604166666665,0.333785914496254,2.57856004930179,7.57080698078335
"Elephas maximus","Female","ZIMS_1960-1990",47,0.319216769406731,0.927272727272727,0.0727272727272729,0.315209937301374,2.24477413480553,7.03213098415061
"Elephas maximus","Female","ZIMS_1960-1990",48,0.296001004358969,0.896412171588003,0.103587828411997,0.275230877182738,1.92956419750416,6.51877584565262
"Elephas maximus","Female","ZIMS_1960-1990",49,0.265338903109653,0.905923344947735,0.0940766550522649,0.25321450218607,1.65433332032142,6.23479369566007
"Elephas maximus","Female","ZIMS_1960-1990",50,0.24037670664986,0.893962848297214,0.106037151702786,0.227877956757375,1.40111881813535,5.82884605444015
"Elephas maximus","Female","ZIMS_1960-1990",51,0.214887845341012,0.9,0.1,0.199046349197114,1.17324086137798,5.45978233210968
"Elephas maximus","Female","ZIMS_1960-1990",52,0.193399060806911,0.666666666666667,0.333333333333333,0.153587140684063,0.974194512180864,5.03722462827002
"Elephas maximus","Female","ZIMS_1960-1990",53,0.128932707204608,1,0,0.128932707204608,0.820607371496801,6.36461755351613
"Elephas maximus","Female","ZIMS_1960-1990",54,0.128932707204608,1,0,0.128932707204608,0.691674664292193,5.36461755351613
"Elephas maximus","Female","ZIMS_1960-1990",55,0.128932707204608,0.891640866873065,0.108359133126935,0.123174425804967,0.562741957087586,4.36461755351613
"Elephas maximus","Female","ZIMS_1960-1990",56,0.114961670820207,1,0,0.114961670820207,0.439567531282619,3.82360075446428
"Elephas maximus","Female","ZIMS_1960-1990",57,0.114961670820207,0.609375,0.390625,0.0956679589733899,0.324605860462412,2.82360075446428
"Elephas maximus","Female","ZIMS_1960-1990",58,0.0700547681560638,0.777777777777778,0.222222222222222,0.059739079003274,0.228937901489022,3.26798457142857
"Elephas maximus","Female","ZIMS_1960-1990",59,0.0544870418991608,0.857142857142857,0.142857142857143,0.0544870418991608,0.169198822485748,3.10530387755101
"Elephas maximus","Female","ZIMS_1960-1990",60,0.0467031787707092,0.714285714285714,0.285714285714286,0.0368374658495311,0.114711780586587,2.45618785714284
"Elephas maximus","Female","ZIMS_1960-1990",61,0.0333594134076494,0.6,0.4,0.0311711359663469,0.0778743147370562,2.33440299999997
"Elephas maximus","Female","ZIMS_1960-1990",62,0.0200156480445897,0.666666666666667,0.333333333333333,0.0200156480445897,0.0467031787707092,2.33333333333333
"Elephas maximus","Female","ZIMS_1960-1990",63,0.0133437653630598,0.5,0.5,0.0133437653630598,0.0266875307261196,2
"Elephas maximus","Female","ZIMS_1960-1990",64,0.00667188268152989,1,0,0.00667188268152989,0.0133437653630598,2
"Elephas maximus","Female","ZIMS_1960-1990",65,0.00667188268152989,0,1,0.00667188268152989,0.00667188268152989,1
"Elephas maximus","Female","ZIMS_1990-2020",0,1,0.91386515769546,0.0861348423045395,0.97583931376628,38.2399529190806,38.2399529190806
"Elephas maximus","Female","ZIMS_1990-2020",1,0.91386515769546,0.946203642265157,0.0537963577348426,0.892828598450079,37.2641136053143,40.7763807291714
"Elephas maximus","Female","ZIMS_1990-2020",2,0.864702540750667,0.974466115607502,0.0255338843924978,0.849657133012957,36.3712850068643,42.0621928267836
"Elephas maximus","Female","ZIMS_1990-2020",3,0.842623326041241,0.981257619312794,0.0187423806872056,0.840032266747032,35.5216278738513,42.1559987435154
"Elephas maximus","Female","ZIMS_1990-2020",4,0.826830558888656,0.988983659247244,0.0110163407527559,0.821395732737022,34.6815956071043,41.9452271499494
"Elephas maximus","Female","ZIMS_1990-2020",5,0.817721911707147,0.978261254253768,0.0217387457462325,0.806545863252278,33.8601998743672,41.4079644798532
"Elephas maximus","Female","ZIMS_1990-2020",6,0.799945662977422,0.985373143099928,0.0146268569000725,0.796318448847959,33.053654011115,41.3198740125526
"Elephas maximus","Female","ZIMS_1990-2020",7,0.788244972237218,0.974794831946562,0.0252051680534375,0.774268850122416,32.257335562267,40.9229829537807
"Elephas maximus","Female","ZIMS_1990-2020",8,0.768377125244702,0.996309963099631,0.00369003690036895,0.768377125244702,31.4830667121446,40.9734564939297
"Elephas maximus","Female","ZIMS_1990-2020",9,0.765541785299149,1,0,0.765541785299149,30.7146895868999,40.1215063327962
"Elephas maximus","Female","ZIMS_1990-2020",10,0.765541785299149,0.996168582375479,0.0038314176245211,0.765541785299149,29.9491478016007,39.1215063327962
"Elephas maximus","Female","ZIMS_1990-2020",11,0.762608675010647,1,0,0.762608675010647,29.1836060163016,38.2681275109992
"Elephas maximus","Female","ZIMS_1990-2020",12,0.762608675010647,1,0,0.762608675010647,28.4209973412909,37.2681275109992
"Elephas maximus","Female","ZIMS_1990-2020",13,0.762608675010647,0.992277298850575,0.0077227011494253,0.759840657531845,27.6583886662803,36.2681275109992
"Elephas maximus","Female","ZIMS_1990-2020",14,0.75671927611958,0.992232921511628,0.0077670784883721,0.752766382464585,26.8985480087485,35.546270403845
"Elephas maximus","Female","ZIMS_1990-2020",15,0.750841778108295,1,0,0.750841778108295,26.1457816262839,34.8219590179928
"Elephas maximus","Female","ZIMS_1990-2020",16,0.750841778108295,0.996336996336996,0.00366300366300354,0.750841778108295,25.3949398481756,33.8219590179928
"Elephas maximus","Female","ZIMS_1990-2020",17,0.748091441924749,0.98919555264879,0.0108044473512101,0.741728750546978,24.6440980700673,32.9426279849707
"Elephas maximus","Female","ZIMS_1990-2020",18,0.740008727326582,0.996466431095406,0.00353356890459366,0.740008727326582,23.9023693195203,32.3001181430279
"Elephas maximus","Female","ZIMS_1990-2020",19,0.737393855498573,0.996835443037975,0.00316455696202533,0.737393855498573,23.1623605921937,31.4111114697762
"Elephas maximus","Female","ZIMS_1990-2020",20,0.7350603306394,0.990999818544729,0.00900018145527126,0.731841268222262,22.4249667366951,30.5076546807914
"Elephas maximus","Female","ZIMS_1990-2020",21,0.728444654283074,0.988388151081775,0.0116118489182254,0.722794767070042,21.6931254684729,29.7800599413047
"Elephas maximus","Female","ZIMS_1990-2020",22,0.71998606501225,0.991643454038997,0.00835654596100277,0.715714016665073,20.9703307014028,29.1260230169122
"Elephas maximus","Female","ZIMS_1990-2020",23,0.713969468368693,0.994557186666964,0.00544281333303642,0.7130075409005,20.2546166847378,28.3690235816615
"Elephas maximus","Female","ZIMS_1990-2020",24,0.710083465826875,0.995048227560361,0.00495177243963874,0.708073745128632,19.5416091438373,27.5201579592922
"Elephas maximus","Female","ZIMS_1990-2020",25,0.706567294090951,0.985418758174772,0.0145812418252278,0.702804590402983,18.8335353987086,26.6549776025783
"Elephas maximus","Female","ZIMS_1990-2020",26,0.696264665510014,0.990302671320699,0.00969732867930106,0.693420983276329,18.1307308083057,26.0399984466035
"Elephas maximus","Female","ZIMS_1990-2020",27,0.689512758200779,0.992652843993278,0.00734715600672153,0.687853060925887,17.4373098250293,25.2893215065815
"Elephas maximus","Female","ZIMS_1990-2020",28,0.684446800397653,0.980711306902426,0.0192886930975741,0.677214597966197,16.7494567641034,24.4715246741927
"Elephas maximus","Female","ZIMS_1990-2020",29,0.671244716123166,0.984884092706843,0.0151159072931573,0.664359882742514,16.0722421661372,23.943938447611
"Elephas maximus","Female","ZIMS_1990-2020",30,0.661098243223227,0.997422680412371,0.00257731958762886,0.661098243223227,15.4078822833947,23.3064940670128
"Elephas maximus","Female","ZIMS_1990-2020",31,0.659394381771621,0.989736946990833,0.0102630530091671,0.657093042981169,14.7467840401715,22.3641335865658
"Elephas maximus","Female","ZIMS_1990-2020",32,0.652626982277552,0.987012772847206,0.0129872271527943,0.649842770328402,14.0896909971903,21.5891947158235
"Elephas maximus","Female","ZIMS_1990-2020",33,0.64415116741267,0.984169013558784,0.0158309864412159,0.638693395321004,13.4398482268619,20.8644319948143
"Elephas maximus","Female","ZIMS_1990-2020",34,0.633953619015267,0.983849329532248,0.0161506704677519,0.628682681776136,12.8011548315409,20.1925731592561
"Elephas maximus","Female","ZIMS_1990-2020",35,0.623714843022713,0.983680192747947,0.0163198072520533,0.619698239921924,12.1724721497648,19.5160854129641
"Elephas maximus","Female","ZIMS_1990-2020",36,0.613535937004337,0.988723650342434,0.0112763496575663,0.610414611018349,11.5527739098429,18.8298243233325
"Elephas maximus","Female","ZIMS_1990-2020",37,0.606617491251194,0.985142857734856,0.0148571422651438,0.604289321559592,10.9423592988245,18.0383181438687
"Elephas maximus","Female","ZIMS_1990-2020",38,0.59760488888315,0.990908978582039,0.00909102141796059,0.595134865001099,10.3380699772649,17.2991723621698
"Elephas maximus","Female","ZIMS_1990-2020",39,0.592172050038836,0.985101438913218,0.0148985610867817,0.586626900432091,9.74293511226382,16.4528790435565
"Elephas maximus","Female","ZIMS_1990-2020",40,0.583349538577447,0.969852631651321,0.030147368348679,0.575504022981857,9.15630821183173,15.696092319127
"Elephas maximus","Female","ZIMS_1990-2020",41,0.565763085161921,0.966250583311744,0.0337494166882559,0.555662876336546,8.58080418884988,15.1667799011561
"Elephas maximus","Female","ZIMS_1990-2020",42,0.546668911053958,0.977843328330259,0.0221566716697408,0.541901609335434,8.02514131251333,14.6800762769574
"Elephas maximus","Female","ZIMS_1990-2020",43,0.534556547479681,0.986720163540217,0.0132798364597834,0.531214268737504,7.4832397031779,13.9989674403199
"Elephas maximus","Female","ZIMS_1990-2020",44,0.527457723950644,0.975511524991597,0.0244884750084031,0.518555113909248,6.95202543444039,13.1802514566853
"Elephas maximus","Female","ZIMS_1990-2020",45,0.51454108865969,0.974766864459517,0.025233135540483,0.509146298536932,6.43347032053114,12.5033169601469
"Elephas maximus","Female","ZIMS_1990-2020",46,0.501557603628392,0.973425853913502,0.0265741460864978,0.495742744684195,5.92432402199421,11.8118516779253
"Elephas maximus","Female","ZIMS_1990-2020",47,0.488229138598778,0.980511950552299,0.0194880494477008,0.482553008858529,5.42858127731002,11.1189211133324
"Elephas maximus","Female","ZIMS_1990-2020",48,0.478714505003956,0.945287791368557,0.0547122086314429,0.463945309954046,4.94602826845149,10.3318955593598
"Elephas maximus","Female","ZIMS_1990-2020",49,0.452522977131282,0.943100058570458,0.0568999414295424,0.440380045061416,4.48208295849744,9.90465276903971
"Elephas maximus","Female","ZIMS_1990-2020",50,0.42677444623699,0.927378132111958,0.0726218678880418,0.412663987774217,4.04170291343603,9.47034891398266
"Elephas maximus","Female","ZIMS_1990-2020",51,0.395781288784375,0.948166977751952,0.0518330222480479,0.383890593923658,3.62903892566181,9.16930392745005
"Elephas maximus","Female","ZIMS_1990-2020",52,0.375266748437453,0.956717685459838,0.0432823145401615,0.366394395064233,3.24514833173815,8.64757761046081
"Elephas maximus","Female","ZIMS_1990-2020",53,0.35902433499512,0.937045774590567,0.0629542254094327,0.345963219914897,2.87875393667392,8.0182696716451
"Elephas maximus","Female","ZIMS_1990-2020",54,0.336422236082365,0.884663507484075,0.115336492515925,0.314242351450534,2.53279071675902,7.5286067480359
"Elephas maximus","Female","ZIMS_1990-2020",55,0.297620475368261,0.913309351651722,0.0866906483482776,0.278951921633949,2.21854836530849,7.45428674745367
"Elephas maximus","Female","ZIMS_1990-2020",56,0.271819563396864,0.902258496350995,0.0977415036490046,0.257782937836026,1.93959644367454,7.13560282209223
"Elephas maximus","Female","ZIMS_1990-2020",57,0.245251510549238,0.901101829645996,0.0988981703540037,0.238359382464172,1.68181350583851,6.85750518751998
"Elephas maximus","Female","ZIMS_1990-2020",58,0.220996584879363,0.897327013871766,0.102672986128234,0.210604682896293,1.44345412337434,6.53156755414248
"Elephas maximus","Female","ZIMS_1990-2020",59,0.198306205585657,0.863026819923371,0.136973180076629,0.186896912269573,1.23284944047805,6.21689793739473
"Elephas maximus","Female","ZIMS_1990-2020",60,0.17114357397766,0.818134249471459,0.181865750528541,0.1612921444008,1.04595252820847,6.11155010906227
"Elephas maximus","Female","ZIMS_1990-2020",61,0.140018419448076,0.841628959276018,0.158371040723982,0.130081131653106,0.884660383807675,6.31817147554462
"Elephas maximus","Female","ZIMS_1990-2020",62,0.117843556639557,0.892857142857143,0.107142857142857,0.108727738854815,0.754579252154569,6.40322876932989
"Elephas maximus","Female","ZIMS_1990-2020",63,0.105217461285319,0.863636363636364,0.136363636363636,0.094723143435899,0.645851513299754,6.13825410164948
"Elephas maximus","Female","ZIMS_1990-2020",64,0.0908696256555027,1,0,0.0908696256555027,0.551128369863854,6.06504501243624
"Elephas maximus","Female","ZIMS_1990-2020",65,0.0908696256555027,0.870535714285714,0.129464285714286,0.0837811979139537,0.460258744208352,5.06504501243624
"Elephas maximus","Female","ZIMS_1990-2020",66,0.0791052544768885,0.923076923076923,0.0769230769230769,0.0791052544768885,0.376477546294398,4.75919771428572
"Elephas maximus","Female","ZIMS_1990-2020",67,0.0730202349017432,0.814814814814815,0.185185185185185,0.0663547585481928,0.29737229181751,4.0724641904762
"Elephas maximus","Female","ZIMS_1990-2020",68,0.0594979691791982,0.857142857142857,0.142857142857143,0.0594979691791982,0.231017533269317,3.88278014285714
"Elephas maximus","Female","ZIMS_1990-2020",69,0.0509982592964556,0.625,0.375,0.0440239158489798,0.171519564090119,3.3632435
"Elephas maximus","Female","ZIMS_1990-2020",70,0.0318739120602847,1,0,0.0318739120602847,0.127495648241139,4
"Elephas maximus","Female","ZIMS_1990-2020",71,0.0318739120602847,1,0,0.0318739120602847,0.0956217361808542,3
"Elephas maximus","Female","ZIMS_1990-2020",72,0.0318739120602847,1,0,0.0318739120602847,0.0637478241205695,2
"Elephas maximus","Female","ZIMS_1990-2020",73,0.0318739120602847,0,1,0.0318739120602847,0.0318739120602847,1
"Elephas maximus","Female","Myanmar",0,1,0.938973717503051,0.0610262824969489,0.969316991779628,36.279850697364,36.279850697364
"Elephas maximus","Female","Myanmar",1,0.938973717503051,0.949073834020504,0.0509261659794964,0.91487579523781,35.3105337055844,37.6054548145217
"Elephas maximus","Female","Myanmar",2,0.891155386115106,0.952692545405241,0.0473074545947589,0.870370070159078,34.3956579103466,38.5967009191188
"Elephas maximus","Female","Myanmar",3,0.848997093149591,0.977023871577344,0.0229761284226564,0.837777613823566,33.5252878401875,39.4881067446487
"Elephas maximus","Female","Myanmar",4,0.829490426906924,0.984068486524,0.0159315134759996,0.823952124653674,32.687510226364,39.4067359502291
"Elephas maximus","Female","Myanmar",5,0.816275388992444,0.983808789514264,0.0161912104857362,0.808880450040507,31.8635581017103,39.0353041772343
"Elephas maximus","Female","Myanmar",6,0.803058902354941,0.981976769538464,0.0180232304615356,0.795526277285992,31.0546776516698,38.6704855155744
"Elephas maximus","Female","Myanmar",7,0.78858518668361,0.99042362176108,0.00957637823891955,0.784274373213123,30.2591513743838,38.3714427881133
"Elephas maximus","Female","Myanmar",8,0.781033396662319,0.990330378726833,0.00966962127316695,0.777326477479127,29.4748770011707,37.7383055924742
"Elephas maximus","Female","Myanmar",9,0.773481099514899,0.994304312449146,0.00569568755085437,0.771347575570753,28.6975505236915,37.1018122378035
"Elephas maximus","Female","Myanmar",10,0.769075592845571,0.986906710310966,0.0130932896890344,0.764399462195127,27.9262029481208,36.3113889036501
"Elephas maximus","Female","Myanmar",11,0.759005863315678,0.994195688225539,0.00580431177446117,0.756016412361491,27.1618034859257,35.7860259040302
"Elephas maximus","Female","Myanmar",12,0.754600356646349,0.994161801501251,0.005838198498749,0.752378722568817,26.4057870735642,34.9930752629362
"Elephas maximus","Female","Myanmar",13,0.750194849977021,0.987417518520781,0.0125824814792186,0.7449717635579,25.6534083509954,34.1956604364601
"Elephas maximus","Female","Myanmar",14,0.74075553717138,0.990655655462211,0.00934434453778898,0.737557630940967,24.9084365874375,33.6257177132308
"Elephas maximus","Female","Myanmar",15,0.733833662213776,0.993138936535163,0.00686106346483695,0.731299439618138,24.1708789564965,32.9378171118228
"Elephas maximus","Female","Myanmar",16,0.728798782884693,0.988775241861011,0.0112247581389894,0.724066626167353,23.4395795168784,32.1619355950363
"Elephas maximus","Female","Myanmar",17,0.720618192814823,0.993013100436681,0.00698689956331888,0.717578379826792,22.715512890711,31.5222584125741
"Elephas maximus","Female","Myanmar",18,0.715583305878125,0.988567172913079,0.0114328270869207,0.711020746919099,21.9979345108842,30.7412628693029
"Elephas maximus","Female","Myanmar",19,0.707402165675734,0.991103202846975,0.00889679715302494,0.7046896182255,21.2869137639651,30.0916717488858
"Elephas maximus","Female","Myanmar",20,0.701108552102106,0.989228807176159,0.0107711928238414,0.698509482733505,20.5822241457396,29.3566867556083
"Elephas maximus","Female","Myanmar",21,0.69355677669697,0.985480943738657,0.0145190562613429,0.689126069157999,19.8837146630061,28.6691952715123
"Elephas maximus","Female","Myanmar",22,0.683486986835671,0.996316758747698,0.00368324125230224,0.682089803492416,19.1945885938481,28.0833270618845
"Elephas maximus","Female","Myanmar",23,0.680969539370346,0.993530499075786,0.00646950092421428,0.678862226054581,18.5124987903557,27.1855020232963
"Elephas maximus","Female","Myanmar",24,0.676564006306028,0.994418604651163,0.00558139534883717,0.67508590500853,17.8336365643011,26.3591269977115
"Elephas maximus","Female","Myanmar",25,0.672787835108041,0.986904520019262,0.0130954799807378,0.669263643257665,17.1585506592926,25.5036577118508
"Elephas maximus","Female","Myanmar",26,0.6639773554821,0.989576154149535,0.0104238458504652,0.66126550442178,16.4892870160349,24.834110500745
"Elephas maximus","Female","Myanmar",27,0.657056157880355,0.989463601532567,0.0105363984674332,0.652656902570409,15.8280215116131,24.0892978808294
